"","scenario","climate.gcm","rcp","decade","manage.cost.rxfire.timberrev.transport.net_mean","manage.cost.rxfire.timberrev.transport.net_sd","all.costs.manage.timber.transport.rx.wildfire_mean","all.costs.manage.timber.transport.rx.wildfire_sd","wildfire.cost_mean","wildfire.cost_sd","chips.green.to.gen.mtons_mean","chips.green.to.gen.mtons_sd","timber.biomass.rev.post.trans.net_mean","timber.biomass.rev.post.trans.net_sd","timber.cuft.annualavg_mean","timber.cuft.annualavg_sd","biomass.cut.mtons_mean","biomass.cut.mtons_sd","cumulative.sequestration.allpools.mtons.carbon.decadeavg_mean","cumulative.sequestration.allpools.mtons.carbon.decadeavg_sd"
"297","4","HADGEM2",8.5,"(60,70]",847584.881997928,284776.512434052,2583062.56557487,2231401.44883717,1735477.68357694,2234008.31074241,620.562614326423,214.291367673936,90579.1480036674,25390.8973231128,55785.246183221,3297.88762597321,3220.96191938021,189.689317428899,863004.525161315,24297.8934352404
"298","4","HADGEM2",8.5,"(70,80]",851098.856153306,279436.045214628,2046968.55425046,1582729.65074856,1195869.69809716,1476969.96135347,602.44245577291,154.918600450062,93972.4477401851,26469.0432666792,58729.1196670418,2648.39129971979,3504.76751188262,227.629666970735,942832.461229753,26810.0255419322
"299","4","HADGEM2",8.5,"(80,90]",899670.418050265,273204.519181267,2365930.79469855,1915172.02445519,1466260.37664828,1754853.80440297,657.094685373636,303.148761324673,105379.23827376,38155.5250272609,64359.2631482979,2987.47099089501,3696.27016320189,172.504322279028,968562.597266537,55247.671198595
"300","4","HADGEM2",8.5,"(90,100]",893423.951132049,272535.333972208,2547996.26064758,2391399.7442932,1654572.30951553,2306015.45908019,627.887526769689,325.878631691447,103327.872057837,40938.4722332998,62339.480291597,6454.79487279561,3467.15250334405,312.671501721958,1040538.32831047,55873.7828834449
"301","4","MIROC5",4.5,"(0,10]",1460179.09999876,215018.688682339,2650516.60857886,1373498.75758332,1190337.5085801,1313344.52164732,2359.98365819877,204.288245001234,211346.465967234,13182.8487873056,128175.575367835,2426.66228277282,8751.06358769109,307.122800539304,120044.616212779,71556.7167769867
"302","4","MIROC5",4.5,"(10,20]",915207.652324441,195023.200006125,2050498.84779551,1626848.31650286,1135291.19547107,1521123.71051676,1070.25904953271,122.387779582939,131460.662157161,14075.8729406952,79701.960509477,2768.32103453178,4614.24623862633,373.392332366379,323838.860139402,50985.9176583507
"303","4","MIROC5",4.5,"(20,30]",750251.260846378,297137.550549918,2057287.09310915,1736326.36390241,1307035.83226277,1595122.32781888,639.968471172962,157.037254778624,92115.7475026205,18797.5736619347,55509.1878509142,1578.37750997698,3036.28624700288,199.789702329371,447584.811131526,41772.2845373606
"304","4","MIROC5",4.5,"(30,40]",653268.903115856,221195.797086303,2120305.57162129,1867705.54120985,1467036.66850543,1789363.26927224,517.010633581024,83.3574763025294,78412.5994042843,15074.648785852,47895.2266111075,2452.47059040789,2539.23901541838,179.846249930872,566120.470999145,40490.9138997951
"305","4","MIROC5",4.5,"(40,50]",633141.364378624,212102.533718931,2885874.49784085,2586741.42965998,2252733.13346223,2530663.93264397,466.173846162438,122.952305495868,74966.976502686,17802.7780870615,46530.7666768857,1652.69004995958,2417.57350669071,77.7349752248981,706925.630881488,43241.0528646437
"306","4","MIROC5",4.5,"(50,60]",673110.160769306,199092.10626309,2297319.12361444,1977926.43143707,1624208.96284513,1884250.33931422,424.04572170019,98.3855777009877,70113.4112862277,14242.5994669591,44669.2777733429,2981.77879519358,2409.039850075,147.792512474453,813169.082070805,45319.671503441
"307","4","MIROC5",4.5,"(60,70]",653384.272301728,180806.63196977,2417076.09961578,1893616.85073374,1763691.82731405,1848958.17221631,439.120544705307,100.351719469413,70961.8879182261,16234.0731374224,44717.1294274621,2450.0480528399,2421.7727561318,84.5600647671903,953132.454478064,61092.2004865825
"308","4","MIROC5",4.5,"(70,80]",681176.60447027,239324.526651286,3564424.587885,2972131.35294662,2883247.98341473,2944596.05990985,469.549648597959,110.469262943646,75753.5519974,12422.1892367607,47942.3770525595,2274.97800244445,2638.07225336695,112.063631631776,1083962.94856299,40313.953527239
"309","4","MIROC5",4.5,"(80,90]",716757.211335842,242764.133792401,3766800.96438935,3303920.63945379,3050043.75305351,3226358.61629368,520.39886915329,170.548804354174,82592.7216805669,19549.796958038,51446.860915414,3282.76740392169,2849.85393520439,130.833352354962,1172059.7563854,48922.0401835914
"310","4","MIROC5",4.5,"(90,100]",828801.810901349,281165.1903585,3247790.73138267,2819868.54395947,2418988.92048132,2741890.94324575,534.682520912039,206.241848014648,85050.0932267994,19912.905749762,52865.1694817564,1955.9680764826,2946.95970340253,125.835715376993,1163453.53557817,59873.0269078421
"311","4","MIROC5",8.5,"(0,10]",1448587.38161958,243340.310669102,2788597.71838247,2051582.32102157,1340010.33676289,1963446.42767905,2326.97173427373,312.53351361701,210178.302141799,19966.3941848957,127833.936145863,1138.2028259227,8690.70090168161,165.030496159348,115216.919599153,66614.0511324264
"312","4","MIROC5",8.5,"(10,20]",881528.411440278,205758.492139527,2611226.85807824,1646288.91776507,1729698.44663797,1588893.06357343,1103.40015927447,121.986607663753,136337.670423507,12334.3386188337,83226.6770894102,3221.02254870072,4828.90154055047,314.101168783758,301652.321737526,55577.9391043433
"313","4","MIROC5",8.5,"(20,30]",725216.961878372,224586.43866027,2278187.8133752,1913870.9034394,1552970.85149683,1846866.08224207,641.593831639925,171.409075437775,95065.3690708571,21659.372488431,57453.7971431936,1590.42114522966,3128.32164863906,120.792848276588,470318.112943048,45144.6204621015
"314","4","MIROC5",8.5,"(30,40]",662073.403208141,203870.334602127,2873632.19955829,2616402.95043033,2211558.79635015,2544663.28877042,458.380367420293,126.881958808566,74825.6369476129,14955.43821196,45838.9457407917,742.541645564139,2395.82391110594,39.7450756612605,582329.019055704,42307.5555990869
"315","4","MIROC5",8.5,"(40,50]",655791.819346255,228281.558943143,4224735.94401391,3413112.8820016,3568944.12466766,3348763.27644509,437.102496045941,126.689440906248,71028.9674007863,15261.0736876049,43662.8438699351,2340.11178452143,2272.30527026604,101.969812812598,667481.701820343,30982.4843954761
"316","4","MIROC5",8.5,"(50,60]",692389.240565128,224939.29045644,2812186.81908634,2435151.3227091,2119797.57852121,2365131.13304716,384.217729040384,117.012633046797,66315.1410190394,13846.5330682965,42372.3311517517,4330.30846600314,2349.92254156471,213.246901591981,741766.526755568,45708.3324014329
"317","4","MIROC5",8.5,"(60,70]",649399.207862099,196827.384942078,2077508.74767188,1892883.06275869,1428109.53980978,1824513.05013273,426.299812180853,149.45744430952,66010.0057718889,13863.2601962779,41326.9593017274,2855.71758642904,2330.04730311543,176.31201505392,851455.292981054,60203.2786230713
"318","4","MIROC5",8.5,"(70,80]",732007.908604947,201945.620966189,2073996.34624252,1566505.7059951,1341988.43763758,1441355.4778666,471.846447014191,140.437074870971,77026.6655002971,14040.0371106271,48482.3309737477,116.401507244694,2777.92414340007,53.583681210504,974570.872839398,69979.1962633363
"319","4","MIROC5",8.5,"(80,90]",771051.200892822,255765.449346225,4644561.1761491,4271242.43309972,3873509.97525627,4188475.78455561,688.820677223897,276.274490665397,98538.9076229004,28554.6299178174,59577.948761969,5391.65851746891,3371.26140813167,326.883779856569,999193.840387227,66132.7867291268
"320","4","MIROC5",8.5,"(90,100]",707446.182459046,268959.80302065,4832882.63808457,3640370.79607402,4125436.45562552,3577376.5253919,753.121423043639,371.896615936035,95816.3096354734,38027.7668841939,54685.5746642999,11137.8175448679,2975.01583771069,509.172557444272,977810.286701857,51460.1444535553
"321","4v2","CanESM",4.5,"(0,10]",2645000.77839888,649812.170090575,3415206.01041722,1096398.35885413,770205.232018335,675081.16813417,2453.63705575956,305.542208469392,225279.025741695,25160.6145393125,136856.720991781,3382.94596104775,9162.73229983795,314.327724685082,113758.16894106,61335.828724746
"322","4v2","CanESM",4.5,"(10,20]",2058726.18702254,618991.624560477,3057967.25504962,1596970.35344248,999241.068027071,1179480.78523456,1122.01808360681,308.312882334563,141278.378842846,32008.400884347,84240.3032071966,6425.25691187674,4471.59980849379,296.993091812973,277461.988273059,47040.8234671577
"323","4v2","CanESM",4.5,"(20,30]",2137625.06129867,593631.053781059,3129070.74247438,1366322.3297882,991445.681175714,984170.802972327,615.85685008199,161.066382089396,93305.4709921088,21620.3287866201,54948.0413149976,1517.13724026463,2797.30753611298,30.8160669231962,388166.160875827,25203.2873549344
"324","4v2","CanESM",4.5,"(30,40]",2498078.60037269,689680.242661727,3930549.65481651,1811114.90612104,1432471.05444382,1313304.70699828,467.751871238871,163.224892843102,69643.0700721784,20170.3867137614,40602.1650541162,3314.6986159848,2011.72947778793,158.644010682746,438388.11043491,15856.9149525758
"325","4v2","CanESM",4.5,"(40,50]",2179782.24801065,586859.561647201,3930139.28086361,2305287.52073191,1750357.03285296,2051146.50236198,456.687849241123,180.600354722338,68586.9045796737,18816.211355615,39130.4031783137,2198.89594304416,1922.85852781035,86.4566786200189,443588.577830868,19672.4069130318
"326","4v2","CanESM",4.5,"(50,60]",2062295.65983947,601780.007619639,3460768.61370792,1744911.57871259,1398472.95386845,1428026.93357062,356.135634605379,118.881312362676,55871.1612118475,18280.2254716093,32999.2294006173,1086.5250078535,1728.21123741385,29.9778076169449,430260.434888935,23795.7051570637
"327","4v2","CanESM",4.5,"(60,70]",2273283.8389857,660832.365661116,4402396.99487438,2316880.51680297,2129113.15588868,2157821.86512182,399.336493803295,155.414178834832,58281.4687853268,14906.7193195674,34133.4647526278,1743.97843041196,1812.18320323693,147.528993898037,405142.968031759,34091.0711132717
"328","4v2","CanESM",4.5,"(70,80]",2177169.44994252,539496.627554578,3229524.14678645,1154010.0577603,1052354.69684393,922772.046729541,496.099658108856,221.021867474552,67528.082880709,22679.3930013873,39159.2885732422,1171.46462205836,2117.52921195746,115.214824006807,376611.09594563,45472.2952454287
"329","4v2","CanESM",4.5,"(80,90]",2335900.79258722,644848.520697844,4186314.04863522,2329651.93317068,1850413.256048,2036777.90886602,435.505335734994,170.595245770008,60872.0655208556,17945.4341567995,35615.4032586311,1177.8010725643,1987.82915227545,80.056651265786,344638.440315544,45383.6952661955
"330","4v2","CanESM",4.5,"(90,100]",2039203.87291177,661044.257031357,4605498.94138485,2957178.12732816,2566295.06847308,2783713.37180716,556.862866757317,269.493152644211,68501.1027661778,25052.4244078207,37919.3153740946,1398.41996284855,2065.63322585538,79.4784274380245,254681.54756916,59129.3922238282
"331","4v2","CanESM",8.5,"(0,10]",2633288.40141972,706606.96550483,3603541.10919355,1495199.8918999,970252.707773829,961172.871863728,2431.88463810377,343.443958155403,221738.307619479,19539.8606967287,134557.137127698,3373.21344256073,9054.85149978682,289.01973520027,92073.8828313306,47572.7811724772
"332","4v2","CanESM",8.5,"(10,20]",2220030.2255618,649470.593291433,3426767.32683904,1746793.65897411,1206737.10127724,1379293.11749045,1020.91267229537,218.383954983473,132434.636546346,23338.5774163278,80636.4359351386,3054.21017382711,4431.58051431595,281.824992857473,235541.183631437,37989.0460063463
"333","4v2","CanESM",8.5,"(20,30]",2151496.7229757,582870.917285078,3476381.11778794,1596419.01071225,1324884.39481224,1209599.6019277,670.644401680638,218.196731363563,94284.4635004127,26468.1721204602,55826.8935013862,3706.56465497358,2877.81341564574,182.74823548339,332567.513611884,24621.3763826907
"334","4v2","CanESM",8.5,"(30,40]",2443377.56403738,595886.993002223,3445073.97303126,1363311.15499318,1001696.40899389,896786.067642732,437.380420732894,168.946165007987,67133.7192740632,18450.5545073653,38965.3071382861,1703.00696290154,1961.12492060977,57.7625264196898,370456.318850879,19140.7593543291
"335","4v2","CanESM",8.5,"(40,50]",2240343.19112062,669524.558018664,3302218.30351831,1576844.78071564,1061875.11239769,1134108.07748729,457.896024349919,156.299403038713,71054.604182498,15014.8793420333,41557.201755805,222.52596617393,2124.23000892411,67.5392651300089,337915.763823725,17668.5362678213
"336","4v2","CanESM",8.5,"(50,60]",2189581.5202173,539256.291263781,3483638.30051299,1707998.58378049,1294056.78029569,1362287.51335174,519.621132373366,243.15081206407,76577.0541164747,28528.3651985317,44259.0154297828,4507.13457557804,2315.73751887282,177.276413907445,319015.62454652,18534.6553394181
"337","4v2","CanESM",8.5,"(60,70]",2437204.68903222,679675.326472799,4028808.67151071,2174397.51372231,1591603.98247849,1699424.77802866,566.650665078828,320.684069405761,78017.2841867841,31948.9125760915,44511.2946217305,5109.20280462855,2407.96463570182,224.607224189858,266812.430303429,43248.3159641822
"338","4v2","CanESM",8.5,"(70,80]",2423210.54999043,753649.770901446,3350312.72905984,1353089.58882572,927102.179069403,865678.688378143,537.643991537596,316.406580024212,74671.3140823722,30762.0997372817,43283.2346995389,2488.22927455233,2449.59758143007,91.0722543791154,162642.524384,52388.0519602771
"339","4v2","CanESM",8.5,"(80,90]",2314302.21718704,568353.444402615,3469924.06202083,1587866.77987121,1155621.84483379,1285825.44088396,591.067942865271,315.716826515269,81615.5769604904,30918.5354381645,46066.7271955957,1537.47277811832,2605.98247527436,92.2777058565771,64041.4995875892,59397.4852218211
"340","4v2","CanESM",8.5,"(90,100]",2371761.86410931,684328.405740551,3808899.78171404,1565172.15069671,1437137.91760473,1252476.64434201,614.319941302858,369.430887006174,86850.6856944735,39800.9821779861,48602.5663840608,7788.98735262381,2672.04605007652,452.858854473306,-65663.62113294,69571.4961536272
"341","4v2","CNRM",4.5,"(0,10]",2603488.00121145,651364.542505405,3959899.68718704,1901872.29908621,1356411.68597559,1388982.77774427,2341.29882817526,195.516786286708,218978.021470854,12007.2963904617,135354.466181595,1452.67675497815,9171.80839468486,10.9151644554537,82847.0536437388,44517.4872989811
"342","4v2","CNRM",4.5,"(10,20]",2039088.26645155,607158.80266804,3212533.33690195,1777763.05109808,1173445.07045041,1456134.42457328,917.1259831818,161.498115289148,119969.223065499,18228.7992581563,73391.5250908524,1349.54104481614,4066.39500479039,140.762238552834,198864.736494498,34374.1715528143
"343","4v2","CNRM",4.5,"(20,30]",1926172.60387801,614153.553946276,3256727.90360397,1771148.94983858,1330555.29972596,1411778.02597465,532.757006111066,153.073266475931,80055.0086823658,14394.6164930604,48326.7382264302,2436.65879685627,2514.87568866632,162.72419054642,282265.890120946,22951.6795955458
"344","4v2","CNRM",4.5,"(30,40]",2280198.05391495,607501.7765756,3902781.82908921,2225336.71089332,1622583.77517426,1909093.93205142,438.64387791129,147.91371016102,62554.5292445209,15809.5709062117,35407.1225168673,776.912570144154,1686.38540943877,49.5912486771886,312553.8386218,7979.7715889706
"345","4v2","CNRM",4.5,"(40,50]",2103021.81446361,648809.484037052,3908226.0301703,2214333.22003961,1805204.21570669,1894422.92022909,421.89535081199,125.78731648787,60968.1637782522,14864.1979446633,34174.6692412461,5151.19303327566,1605.05917874664,248.377519566112,299700.249317327,22445.840648606
"346","4v2","CNRM",4.5,"(50,60]",2208242.86594064,617429.752734455,4547466.86561481,3092640.81896697,2339223.99967417,2808015.24744578,338.182204582997,56.5556094723963,49272.106535587,10127.3239103564,28444.252141544,3046.44280423282,1436.39522272445,107.383458616782,246506.536131727,32966.6142683933
"347","4v2","CNRM",4.5,"(60,70]",2338088.63507592,644406.910858343,3664184.75149931,1779345.81910291,1326096.11642339,1397249.21148534,401.930611454536,153.004959387345,54882.4663980751,14715.1670350407,31230.6747576863,4499.66281365256,1615.88296459748,206.665179308608,205499.397117193,22588.0939290286
"348","4v2","CNRM",4.5,"(70,80]",2088497.10284507,593551.24548356,4027796.70645153,1979856.48116076,1939299.60360646,1725342.3560678,402.928072816079,151.372729469127,54464.3301275924,15002.5264810998,31210.8179449865,256.915105077237,1694.40273720923,69.6956233837461,159203.139239428,18491.152801097
"349","4v2","CNRM",4.5,"(80,90]",2137835.09311312,564984.437004382,4295970.2217733,2371421.06041216,2158135.12866018,2083501.34443055,360.762657280084,55.5306018071336,52867.6057325027,13224.0316710336,31252.9927463719,4086.26025244509,1810.72591134573,288.290689381747,113002.077481239,18761.3505861316
"350","4v2","CNRM",4.5,"(90,100]",2163868.29095118,565287.185338236,3180803.84460605,1447576.51275248,1016935.55365487,1074299.14502289,423.96000189843,124.501286851085,59032.9696483312,17362.1615621263,34458.7689983301,6537.23463448902,1994.82209960598,391.370233724891,23372.5314511091,35639.3299551639
"351","4v2","CNRM",8.5,"(0,10]",2589464.24575285,569519.071242972,3413666.81445347,1058264.28469793,824202.568700619,683863.204406441,2585.88370124091,380.127677123714,241256.480533318,28119.1041273528,147030.905527,1086.77809419235,9872.84955444635,166.061115651554,107523.530944156,59882.4600105101
"352","4v2","CNRM",8.5,"(10,20]",2245671.12945715,611625.936516949,3368196.46784299,1439651.0484603,1122525.33838583,1121060.40994539,1018.07555498887,305.2392523955,133435.838219402,25609.3622339712,80655.0968824714,5488.49001258541,4352.99932905333,210.717509266367,248470.018161879,35209.0122582594
"353","4v2","CNRM",8.5,"(20,30]",2104121.8789126,516980.607490458,3779030.59025822,1900533.86109806,1674908.71134561,1751016.55376522,627.9107038762,210.661616845076,89097.2712895851,23052.8631969124,52275.4792577788,3486.16768648075,2666.68335606,200.055754930119,337455.808214677,31168.3217273578
"354","4v2","CNRM",8.5,"(30,40]",2340857.46494021,705030.346833223,3882025.93621419,1975248.42011383,1541168.47127399,1656847.45359991,464.374336398981,143.539623943883,67912.778593603,15652.9672369263,39137.9353042207,2037.98285076427,1898.76095626757,96.2543187667822,379211.529166122,22026.8344354931
"355","4v2","CNRM",8.5,"(40,50]",2162492.68393371,602124.093944211,3420813.75797788,1877249.83316625,1258321.07404417,1406308.6115252,399.737399170558,133.399531349663,61707.9862794286,14445.1135140758,35795.0351163113,4176.05150577473,1748.22734948044,194.259192297613,367204.29661967,16260.2481367819
"356","4v2","CNRM",8.5,"(50,60]",2245700.97576833,645603.286182161,5184012.87900041,3702213.52821293,2938311.90323208,3304903.45838594,412.600655222425,233.743407975337,57661.065395209,22791.9026170172,33425.100320276,1628.3673844489,1677.72827489882,68.1809283127832,353078.628198612,30204.0059735178
"357","4v2","CNRM",8.5,"(60,70]",2361786.33814168,732874.012681394,3869404.36522626,1876734.681148,1507618.02708458,1646514.98879285,519.539671195235,346.716426009678,67782.7847445659,32339.122654363,38379.9293139844,3439.2349561038,1981.11062237737,131.263336035555,306856.347652147,43510.5656525956
"358","4v2","CNRM",8.5,"(70,80]",2155692.28797666,604553.777447893,3910412.32879803,2472246.43579804,1754720.04082137,2087640.02238204,644.030874106771,461.680493900853,79896.9037357745,41546.3046627772,43653.9654961257,8050.02683534552,2295.87185227083,386.567611664298,269540.539284857,37638.4478183517
"359","4v2","CNRM",8.5,"(80,90]",2184917.57445404,670107.048919959,3788798.40433214,2215335.0454011,1603880.8298781,1841972.61543537,447.724566332968,197.552920284986,63703.8832475835,22167.1158705324,36287.4741317514,651.774615538056,2018.0055275318,72.6760009525118,210862.90421557,24001.8684425701
"360","4v2","CNRM",8.5,"(90,100]",2242145.4292994,670662.936529864,3357702.97267409,1482116.57621016,1115557.54337469,1073604.23565939,469.936245459532,252.667491962705,65174.7059746725,21231.8353565239,38145.1905270564,6807.04901362219,2274.03353545727,466.780704475829,113536.676727235,34633.5864481165
"361","4v2","HADGEM2",4.5,"(0,10]",2353250.78642525,676390.203127818,3416972.27366767,1318527.99262029,1063721.48724242,847518.824100116,2480.01030126131,317.372737526578,230396.767349188,28816.5079621232,140285.395948819,5395.82565331889,9331.73251309985,476.700663353716,107024.929371322,59837.2814251298
"362","4v2","HADGEM2",4.5,"(10,20]",2181924.5425899,667418.879715472,3248735.74608795,1396071.99942585,1066811.20349805,950584.983403916,1009.70067986037,261.524057027107,125936.555054021,25200.3383371829,75576.9415383212,7344.33028524572,4054.09873008243,463.579269711968,258144.661728732,39340.5216933646
"363","4v2","HADGEM2",4.5,"(20,30]",1830027.73771368,550905.746630714,3523627.0372781,2111782.85684998,1693599.29956442,1845424.78050885,647.446398768148,210.004184845898,87528.96459122,20706.2961419762,50570.6524849512,3005.00905228363,2522.34946326503,134.442641880557,377207.885090571,34460.2617128907
"364","4v2","HADGEM2",4.5,"(30,40]",2202722.8191315,624266.253701156,3108467.51159104,1398769.4611108,905744.692459536,907009.791858181,415.806212392589,103.206180324408,63091.2591343661,13348.5527729231,36153.045273574,2452.401867068,1742.81766678888,128.3739335047,479698.257394149,30175.8077566553
"365","4v2","HADGEM2",4.5,"(40,50]",2166940.02284506,672890.995605673,3499249.10240208,1672795.35864796,1332309.07955702,1305189.70206097,389.191153032728,134.299793694362,58942.996414737,13156.7755387559,33677.2664370222,2342.83962881495,1633.92885977478,86.355419666007,541843.515209414,11502.8619431815
"366","4v2","HADGEM2",4.5,"(50,60]",2003316.32864746,581259.664045293,3088064.26788882,1440662.908641,1084747.93924136,1039247.09910308,415.888402602062,219.510000689306,60619.1168483348,21065.2239383266,34893.9291581479,2720.82003511925,1759.56789569666,159.662285582007,580422.588595047,15634.147119199
"367","4v2","HADGEM2",4.5,"(60,70]",2412198.37004499,636298.493177398,3378445.85585312,1529478.39387885,966247.485808137,947734.278523112,399.875782639441,184.617580008698,56421.2130786538,17538.1930099709,32381.9975833845,3198.8056236181,1687.43547709096,162.289313763888,589148.196621595,22267.5933478397
"368","4v2","HADGEM2",4.5,"(70,80]",2149802.59812436,621925.535552014,4066384.71175393,2391525.67216725,1916582.11362958,2095924.87538986,479.114631270685,219.343812093141,65360.6340734064,22265.9178133199,37310.1554899089,1895.63127971415,1970.23980352094,58.2866148909965,571534.353392891,21583.9436419937
"369","4v2","HADGEM2",4.5,"(80,90]",2246195.31738801,656556.644085818,3859326.10737619,1791697.29170167,1613130.78998818,1447523.33800365,441.088840473501,227.78659061471,64265.8708491007,21707.0687773489,37437.307478572,7072.9347893251,2036.47162514738,360.346917643572,573610.476152517,47346.8060443638
"370","4v2","HADGEM2",4.5,"(90,100]",2253481.65851666,591010.192038362,3938291.15736261,2194141.32871473,1684809.49884595,1857406.5044236,421.014256525756,145.631955338104,59670.0387645429,13747.2295134189,34319.4416511107,3310.89246428434,1825.08308462024,146.481275886734,536840.666500961,68710.3629391529
"371","4v2","HADGEM2",8.5,"(0,10]",2490100.58389766,677107.199193274,3095008.19142867,1062536.44960264,604907.607531007,483882.823968576,2451.41072998022,404.377038390727,221491.120284268,30290.2316692143,133569.902337204,2081.64151923653,8893.02821004489,104.825354314573,99222.8082130147,55172.4383545129
"372","4v2","HADGEM2",8.5,"(10,20]",2282871.54791441,711533.760446135,3493391.61892952,1940635.36629259,1210520.07101512,1487968.75757817,1072.60637824932,386.185236868773,130951.524763893,27010.7767329997,79073.5143802853,2931.24318979444,4367.23848974392,141.371074330643,236887.908513119,35154.9231192056
"373","4v2","HADGEM2",8.5,"(20,30]",2069586.57283364,579614.074782291,3860449.49261366,2393282.44024957,1790862.91978003,2209580.3633939,565.088548230981,149.417844567671,80793.6963962064,16096.890853882,47214.7905749504,3574.85679883308,2411.54129710914,209.202290366468,308967.775956508,13545.252381136
"374","4v2","HADGEM2",8.5,"(30,40]",2253694.05465844,643800.778163102,3138557.42916686,1118444.53415023,884863.374508416,790155.494480867,410.233025283556,114.091011969627,61181.3239862041,12454.0797572588,35283.759606927,2348.80765071533,1749.10064240745,86.6770748793619,352811.849782359,19658.3490062905
"375","4v2","HADGEM2",8.5,"(40,50]",2125314.28803791,589223.967688291,3659975.76286483,1834251.13328696,1534661.47482692,1507318.19313871,420.939827662215,148.397940829541,65882.6620703494,17690.7255044825,38235.7838583957,5069.64680006033,1921.4128092484,275.612663922103,387106.138157182,21444.7132269974
"376","4v2","HADGEM2",8.5,"(50,60]",2274498.12751284,640637.351117836,4081917.16761515,2496804.80617394,1807419.04010231,2221597.95467736,408.687886973403,167.452420699143,63913.5686068772,22119.4215365227,37782.7438182005,4015.41819094117,2001.40312085349,182.838797799659,407019.585858462,20993.6473346233
"377","4v2","HADGEM2",8.5,"(60,70]",2294377.97678515,613087.844554291,3659848.2867704,1522418.35140127,1365470.30998525,1121371.7406723,490.731424883354,268.485559273477,68363.8012000183,32119.1284826594,39149.8492172628,3634.54914235751,2074.41167829684,173.062465472794,388349.221944565,15715.7872423477
"378","4v2","HADGEM2",8.5,"(70,80]",2241604.1961746,734475.882117479,3664083.42481521,1765768.31106198,1422479.22864061,1363203.8884901,518.977197512554,236.807076061736,71323.5455339779,26119.0078777362,39979.9764557354,1937.44963891309,2115.92706480607,96.3443028438083,350970.368999938,30602.7566295382
"379","4v2","HADGEM2",8.5,"(80,90]",2196331.22332508,573340.318449339,3903497.95613976,2369120.72043336,1707166.73281469,2050924.56571232,357.470623475834,155.767877702383,55629.153605585,19835.947249076,31902.1301384295,4252.43694672637,1718.15633840238,265.880596537478,265369.477070716,21435.7574571258
"380","4v2","HADGEM2",8.5,"(90,100]",2330540.45826257,718763.987607607,3801619.97175884,2039905.58326862,1471079.51349627,1546693.86010818,309.409174847583,160.658066148408,49795.7896520727,19414.597974994,28806.3441351392,4901.62895009483,1545.51228286275,284.177015339207,223565.302432705,27616.5686992678
"381","4v2","MIROC5",4.5,"(0,10]",2445079.15432681,499273.972800887,3338638.8253297,999661.607410933,893559.671002885,709673.891178336,2461.21169078512,405.372770720183,224025.30058537,30970.0642476227,135788.675819036,3361.78066768284,9052.44065678843,294.927560153393,101426.799587963,59067.9343261244
"382","4v2","MIROC5",4.5,"(10,20]",2099196.1783047,564079.288088843,3244354.60652626,1595449.11391877,1145158.42822156,1261519.19221449,886.02667874612,239.335782037643,116989.088130364,26818.5276052173,71238.3789310544,4609.38602427457,3846.80093830065,311.553008116507,256985.330294839,34267.1185262594
"383","4v2","MIROC5",4.5,"(20,30]",1973271.04847518,624147.365737111,3471558.8363198,1846819.54352466,1498287.78784462,1514752.19022655,575.863122077805,241.841174642627,83744.2367481518,24711.6580431457,48920.4149327816,4802.43618324678,2421.61781968779,232.708313546704,330827.650520924,20654.6724602412
"384","4v2","MIROC5",4.5,"(30,40]",2145925.95992644,588217.153318784,3604539.14980452,1908886.74338716,1458613.18987808,1527685.27325625,375.504562373195,146.892821146865,59884.1745873854,16147.1857852274,34667.376768502,1345.27805214528,1660.70270222445,78.0797388128235,390650.565995581,28517.1214391098
"385","4v2","MIROC5",4.5,"(40,50]",1887250.39951915,544099.628021607,4113548.9471947,2489848.37179746,2226298.54767555,2238947.51559103,384.065358821346,190.626088415461,59064.0928542884,22176.7863338876,33349.9426094614,2176.31799984167,1567.25522527016,95.069386937821,484211.758385119,30502.2869035599
"386","4v2","MIROC5",4.5,"(50,60]",2081903.67913719,527869.664136337,4536118.49575849,2987086.02428847,2454214.81662129,2743206.46441149,323.850583058435,110.38345659638,51257.5285195617,16543.1413374653,29494.9706089101,2446.83708632942,1438.55627617805,142.963327110134,522718.926600349,30747.073389068
"387","4v2","MIROC5",4.5,"(60,70]",2036927.47532941,546359.706800676,3871919.34611637,2123205.84256683,1834991.87078696,1734150.95041055,301.882254775609,111.521532093336,48790.2468712597,18051.2099530545,28543.9508354847,3190.04969729615,1415.04704734991,148.83930607921,584316.128298305,36292.8323657256
"388","4v2","MIROC5",4.5,"(70,80]",1928706.93664193,622829.639038556,4695989.64445443,3007504.82762346,2767282.70781249,2751937.03624914,304.947236894362,97.6206794196791,48291.7717136635,15163.3523776718,28093.1803859977,1248.14913900618,1415.20620777201,48.3666509600242,638034.480120756,37651.4310654215
"389","4v2","MIROC5",4.5,"(80,90]",1951575.88314791,547056.694286505,4720031.65002863,3147041.61791076,2768455.76688072,2940601.39163295,358.359030972311,163.580499206358,54706.4687570056,22167.2448079134,30833.2493633786,4518.54791310132,1533.87871403513,202.964126258323,652561.623018253,55281.565763694
